query_x	subject_x	identity	coverage	qlength	slength	alength	bitscore	E-value	query_y	subject_y
CJJ81176_RS02930	SL1344_RS00600	19.008	24.0	447.0	334.0	121.0	30.4	0.26	SL1344_RS00600	CJJ81176_RS02930
CJJ81176_RS02935	SL1344_RS20850	28.846	91.0	222.0	229.0	208.0	90.1	4.8499999999999996e-23	SL1344_RS20850	CJJ81176_RS02935
CJJ81176_RS02940	SL1344_RS22195	31.204	94.0	567.0	567.0	548.0	265.0	2.11e-82	SL1344_RS22195	CJJ81176_RS02940
CJJ81176_RS02945	SL1344_RS11135	29.87	24.0	294.0	765.0	77.0	30.8	0.12	SL1344_RS11135	CJJ81176_RS02945
CJJ81176_RS02955	SL1344_RS04570	30.491	98.0	390.0	372.0	387.0	189.0	1.83e-57	SL1344_RS04570	CJJ81176_RS02955
CJJ81176_RS02960	SL1344_RS04575	44.55	98.0	641.0	648.0	633.0	536.0	0.0	SL1344_RS04575	CJJ81176_RS02960
CJJ81176_RS02970	SL1344_RS01305	36.364	10.0	392.0	266.0	44.0	30.0	0.27	SL1344_RS01305	CJJ81176_RS02970
CJJ81176_RS02985	SL1344_RS09680	48.447	96.0	167.0	165.0	161.0	163.0	4.18e-53	SL1344_RS09680	CJJ81176_RS02985
CJJ81176_RS02995	SL1344_RS19855	28.71	96.0	304.0	319.0	310.0	103.0	1.8e-26	SL1344_RS19855	CJJ81176_RS02995
CJJ81176_RS03000	SL1344_RS19850	30.435	63.0	362.0	296.0	230.0	92.8	2.64e-22	SL1344_RS19850	CJJ81176_RS03000
CJJ81176_RS03005	SL1344_RS19845	49.18	98.0	246.0	257.0	244.0	248.0	7.89e-84	SL1344_RS19845	CJJ81176_RS03005
CJJ81176_RS03015	SL1344_RS10360	22.697	97.0	438.0	485.0	445.0	65.5	2.36e-12	SL1344_RS10360	CJJ81176_RS03015
CJJ81176_RS03020	SL1344_RS16650	33.333	17.0	215.0	165.0	36.0	30.4	0.051	SL1344_RS16650	CJJ81176_RS03020
CJJ81176_RS03025	SL1344_RS01700	21.212	19.0	506.0	304.0	99.0	29.6	0.58	SL1344_RS01700	CJJ81176_RS03025
CJJ81176_RS03030	SL1344_RS14720	32.497	99.0	728.0	746.0	757.0	342.0	9.59e-108	SL1344_RS14720	CJJ81176_RS03030
CJJ81176_RS03035	SL1344_RS14785	46.552	93.0	247.0	290.0	232.0	217.0	3.9700000000000005e-71	SL1344_RS14785	CJJ81176_RS03035
CJJ81176_RS03040	SL1344_RS14790	33.333	77.0	93.0	90.0	78.0	46.6	3.21e-09	SL1344_RS14790	CJJ81176_RS03040
CJJ81176_RS03045	SL1344_RS14795	41.848	99.0	363.0	373.0	368.0	340.0	9.030000000000001e-117	SL1344_RS14795	CJJ81176_RS03045
CJJ81176_RS03050	SL1344_RS14800	40.294	100.0	324.0	336.0	340.0	229.0	2.41e-74	SL1344_RS14800	CJJ81176_RS03050
CJJ81176_RS03055	SL1344_RS07610	28.829	97.0	114.0	113.0	111.0	62.4	1.04e-14	SL1344_RS07610	CJJ81176_RS03055
CJJ81176_RS03070	SL1344_RS22425	29.371	82.0	644.0	812.0	572.0	221.0	2.24e-63	SL1344_RS22425	CJJ81176_RS03070
CJJ81176_RS03075	SL1344_RS20115	35.192	91.0	340.0	491.0	287.0	155.0	1.09e-10	SL1344_RS20115	CJJ81176_RS03075
CJJ81176_RS03080	SL1344_RS19095	34.673	54.0	360.0	320.0	199.0	108.0	4.95e-28	SL1344_RS19095	CJJ81176_RS03080
CJJ81176_RS03085	SL1344_RS17585	30.769	74.0	257.0	374.0	195.0	90.5	7.4e-22	SL1344_RS17585	CJJ81176_RS03085
CJJ81176_RS03090	SL1344_RS16020	31.579	96.0	127.0	138.0	133.0	45.8	4.99e-08	SL1344_RS16020	CJJ81176_RS03090
CJJ81176_RS03095	SL1344_RS09240	35.125	93.0	279.0	479.0	279.0	124.0	2.94e-33	SL1344_RS09240	CJJ81176_RS03095
CJJ81176_RS03100	SL1344_RS22625	41.379	84.0	165.0	212.0	145.0	112.0	2.52e-32	SL1344_RS22625	CJJ81176_RS03100
CJJ81176_RS03105	SL1344_RS22655	52.0	98.0	172.0	176.0	175.0	172.0	2.92e-56	SL1344_RS22655	CJJ81176_RS03105
CJJ81176_RS03110	SL1344_RS02485	26.818	96.0	192.0	214.0	220.0	69.3	1.08e-15	SL1344_RS02485	CJJ81176_RS03110
CJJ81176_RS03115	SL1344_RS09510	50.767	99.0	583.0	590.0	587.0	591.0	0.0	SL1344_RS09510	CJJ81176_RS03115
CJJ81176_RS03120	SL1344_RS13830	33.471	83.0	286.0	292.0	242.0	136.0	2.7e-39	SL1344_RS13830	CJJ81176_RS03120
CJJ81176_RS03125	SL1344_RS13835	22.857	96.0	507.0	553.0	560.0	104.0	1.2e-24	SL1344_RS13835	CJJ81176_RS03125
CJJ81176_RS03130	SL1344_RS09935	28.571	37.0	414.0	570.0	161.0	72.8	1.14e-14	SL1344_RS09935	CJJ81176_RS03130
CJJ81176_RS03135	SL1344_RS05930	35.385	94.0	271.0	265.0	260.0	163.0	4.31e-50	SL1344_RS05930	CJJ81176_RS03135
CJJ81176_RS03140	SL1344_RS01315	30.159	78.0	372.0	455.0	303.0	114.0	0.048	SL1344_RS01315	CJJ81176_RS03140
CJJ81176_RS03145	SL1344_RS03220	39.56	33.0	275.0	355.0	91.0	72.0	2.63e-15	SL1344_RS03220	CJJ81176_RS03145
CJJ81176_RS03150	SL1344_RS17130	39.865	90.0	162.0	188.0	148.0	95.5	3.3200000000000004e-26	SL1344_RS17130	CJJ81176_RS03150
CJJ81176_RS03155	SL1344_RS15170	33.333	34.0	171.0	107.0	60.0	25.4	1.2	SL1344_RS15170	CJJ81176_RS03155
CJJ81176_RS03160	SL1344_RS17140	26.804	57.0	153.0	184.0	97.0	34.7	0.001	SL1344_RS17140	CJJ81176_RS03160
CJJ81176_RS03165	SL1344_RS20560	37.209	82.0	198.0	210.0	172.0	116.0	1.6200000000000002e-33	SL1344_RS20560	CJJ81176_RS03165
CJJ81176_RS03175	SL1344_RS09555	34.057	97.0	601.0	623.0	599.0	338.0	4.65e-109	SL1344_RS09555	CJJ81176_RS03175
CJJ81176_RS03180	SL1344_RS15820	24.432	52.0	596.0	438.0	352.0	57.0	1.95e-09	SL1344_RS15820	CJJ81176_RS03180
CJJ81176_RS03195	SL1344_RS13120	34.426	36.0	509.0	486.0	183.0	131.0	6.1e-34	SL1344_RS13120	CJJ81176_RS03195
CJJ81176_RS03200	SL1344_RS21085	25.641	21.0	182.0	374.0	39.0	28.1	0.35	SL1344_RS21085	CJJ81176_RS03200
CJJ81176_RS03205	SL1344_RS10165	25.806	8.0	368.0	329.0	31.0	26.2	4.5	SL1344_RS10165	CJJ81176_RS03205
CJJ81176_RS03210	SL1344_RS13220	33.218	98.0	291.0	301.0	289.0	149.0	6.49e-44	SL1344_RS13220	CJJ81176_RS03210
CJJ81176_RS03215	SL1344_RS21020	48.19	99.0	439.0	443.0	442.0	414.0	1.24e-143	SL1344_RS21020	CJJ81176_RS03215
CJJ81176_RS03220	SL1344_RS21025	53.049	91.0	180.0	176.0	164.0	180.0	2.8600000000000003e-59	SL1344_RS21025	CJJ81176_RS03220
CJJ81176_RS03225	SL1344_RS22555	30.0	100.0	147.0	149.0	150.0	60.8	2.11e-13	SL1344_RS22555	CJJ81176_RS03225
CJJ81176_RS03230	SL1344_RS16990	28.502	96.0	406.0	447.0	414.0	126.0	3.53e-33	SL1344_RS16990	CJJ81176_RS03230
CJJ81176_RS03235	SL1344_RS18045	37.5	59.0	81.0	133.0	48.0	34.7	0.000203	SL1344_RS18045	CJJ81176_RS03235
CJJ81176_RS03240	SL1344_RS22370	33.75	59.0	135.0	153.0	80.0	54.3	5.06e-11	SL1344_RS22370	CJJ81176_RS03240
CJJ81176_RS03245	SL1344_RS17145	52.675	99.0	242.0	241.0	243.0	263.0	6.5e-90	SL1344_RS17145	CJJ81176_RS03245
CJJ81176_RS03250	SL1344_RS17150	28.092	99.0	416.0	477.0	477.0	168.0	2.96e-48	SL1344_RS17150	CJJ81176_RS03250
CJJ81176_RS03255	SL1344_RS22085	68.722	95.0	474.0	446.0	454.0	562.0	0.0	SL1344_RS22085	CJJ81176_RS03255
CJJ81176_RS03265	SL1344_RS03570	43.939	93.0	563.0	559.0	528.0	416.0	1.12e-140	SL1344_RS03570	CJJ81176_RS03265
CJJ81176_RS03270	SL1344_RS03565	56.749	100.0	681.0	682.0	689.0	743.0	0.0	SL1344_RS03565	CJJ81176_RS03270
CJJ81176_RS03275	SL1344_RS03560	31.443	96.0	202.0	194.0	194.0	115.0	3.71e-33	SL1344_RS03560	CJJ81176_RS03275
CJJ81176_RS03280	SL1344_RS03555	34.29	94.0	642.0	894.0	627.0	350.0	2.96e-110	SL1344_RS03555	CJJ81176_RS03280
CJJ81176_RS03285	SL1344_RS04040	50.901	99.0	657.0	673.0	666.0	658.0	0.0	SL1344_RS04040	CJJ81176_RS03285
CJJ81176_RS03300	SL1344_RS07275	27.119	39.0	145.0	333.0	59.0	28.1	0.25	SL1344_RS07275	CJJ81176_RS03300
CJJ81176_RS03305	SL1344_RS21040	32.348	81.0	617.0	732.0	541.0	275.0	5.22e-84	SL1344_RS21040	CJJ81176_RS03305
CJJ81176_RS03315	SL1344_RS12935	41.36	98.0	357.0	372.0	353.0	270.0	1.8199999999999998e-89	SL1344_RS12935	CJJ81176_RS03315
CJJ81176_RS03320	SL1344_RS05815	26.316	95.0	232.0	232.0	228.0	81.6	1.2e-19	SL1344_RS05815	CJJ81176_RS03320
CJJ81176_RS03325	SL1344_RS11995	50.0	65.0	501.0	714.0	326.0	323.0	1.13e-103	SL1344_RS11995	CJJ81176_RS03325
CJJ81176_RS03330	SL1344_RS10585	42.159	97.0	396.0	404.0	389.0	327.0	1.02e-110	SL1344_RS10585	CJJ81176_RS03330
CJJ81176_RS03350	SL1344_RS00610	31.715	95.0	312.0	313.0	309.0	139.0	4.43e-40	SL1344_RS00610	CJJ81176_RS03350
CJJ81176_RS03360	SL1344_RS00670	27.225	80.0	462.0	420.0	382.0	172.0	9.74e-50	SL1344_RS00670	CJJ81176_RS03360
CJJ81176_RS03365	SL1344_RS00675	39.722	93.0	370.0	383.0	360.0	238.0	1.69e-76	SL1344_RS00675	CJJ81176_RS03365
CJJ81176_RS03375	SL1344_RS05810	46.743	99.0	263.0	260.0	261.0	247.0	3.17e-83	SL1344_RS05810	CJJ81176_RS03375
CJJ81176_RS03380	SL1344_RS20590	50.641	98.0	476.0	469.0	468.0	459.0	2.04e-160	SL1344_RS20590	CJJ81176_RS03380
CJJ81176_RS03390	SL1344_RS10975	35.876	76.0	417.0	453.0	354.0	214.0	1.19e-65	SL1344_RS10975	CJJ81176_RS03390
CJJ81176_RS03395	SL1344_RS02710	53.846	87.0	164.0	169.0	143.0	117.0	5.630000000000001e-35	SL1344_RS02710	CJJ81176_RS03395
CJJ81176_RS03405	SL1344_RS18840	65.714	97.0	287.0	303.0	280.0	376.0	4.64e-133	SL1344_RS18840	CJJ81176_RS03405
CJJ81176_RS03410	SL1344_RS03595	23.81	74.0	241.0	247.0	189.0	57.0	1.07e-10	SL1344_RS03595	CJJ81176_RS03410
CJJ81176_RS03420	SL1344_RS19185	28.829	78.0	385.0	425.0	333.0	126.0	2.3000000000000002e-33	SL1344_RS19185	CJJ81176_RS03420
CJJ81176_RS03430	SL1344_RS13805	42.143	93.0	445.0	453.0	420.0	321.0	1.15e-106	SL1344_RS13805	CJJ81176_RS03430
CJJ81176_RS03435	SL1344_RS13800	47.297	96.0	75.0	82.0	74.0	78.6	4.1e-22	SL1344_RS13800	CJJ81176_RS03435
CJJ81176_RS03445	SL1344_RS13795	23.952	89.0	179.0	182.0	167.0	55.1	1.02e-10	SL1344_RS13795	CJJ81176_RS03445
CJJ81176_RS03450	SL1344_RS13790	34.649	97.0	234.0	255.0	228.0	167.0	3.38e-52	SL1344_RS13790	CJJ81176_RS03450
CJJ81176_RS03455	SL1344_RS13785	51.818	93.0	118.0	115.0	110.0	110.0	1.16e-33	SL1344_RS13785	CJJ81176_RS03455
CJJ81176_RS03460	SL1344_RS05390	46.903	82.0	137.0	136.0	113.0	97.8	5.74e-28	SL1344_RS05390	CJJ81176_RS03460
CJJ81176_RS03470	SL1344_RS12740	32.632	85.0	109.0	118.0	95.0	58.9	1.64e-13	SL1344_RS12740	CJJ81176_RS03470
CJJ81176_RS03475	SL1344_RS01170	39.633	89.0	1200.0	1160.0	1090.0	783.0	0.0	SL1344_RS01170	CJJ81176_RS03475
CJJ81176_RS03480	SL1344_RS16035	34.3	94.0	210.0	234.0	207.0	99.8	1.1300000000000001e-26	SL1344_RS16035	CJJ81176_RS03480
CJJ81176_RS03495	SL1344_RS08860	30.876	77.0	271.0	277.0	217.0	95.5	4.1e-24	SL1344_RS08860	CJJ81176_RS03495
CJJ81176_RS03500	SL1344_RS09210	26.818	49.0	395.0	293.0	220.0	58.9	1.37e-10	SL1344_RS09210	CJJ81176_RS03500
CJJ81176_RS03505	SL1344_RS14015	45.714	57.0	61.0	588.0	35.0	28.5	0.022	SL1344_RS14015	CJJ81176_RS03505
CJJ81176_RS03510	SL1344_RS00040	50.0	98.0	180.0	196.0	188.0	194.0	8.27e-65	SL1344_RS00040	CJJ81176_RS03510
CJJ81176_RS03515	SL1344_RS20320	30.0	92.0	327.0	316.0	300.0	164.0	3.06e-49	SL1344_RS20320	CJJ81176_RS03515
CJJ81176_RS03520	SL1344_RS20885	26.368	54.0	348.0	329.0	201.0	58.2	2.28e-10	SL1344_RS20885	CJJ81176_RS03520
CJJ81176_RS03540	SL1344_RS06035	25.275	69.0	259.0	259.0	182.0	57.8	7.9e-11	SL1344_RS06035	CJJ81176_RS03540
CJJ81176_RS03545	SL1344_RS06050	49.785	71.0	329.0	378.0	233.0	250.0	8.209999999999999e-82	SL1344_RS06050	CJJ81176_RS03545
CJJ81176_RS03555	SL1344_RS12085	30.855	99.0	251.0	260.0	269.0	105.0	3.0899999999999998e-28	SL1344_RS12085	CJJ81176_RS03555
CJJ81176_RS03560	SL1344_RS13330	24.638	25.0	240.0	192.0	69.0	29.6	0.16	SL1344_RS13330	CJJ81176_RS03560
CJJ81176_RS03570	SL1344_RS17155	27.778	25.0	144.0	95.0	36.0	26.9	0.32	SL1344_RS17155	CJJ81176_RS03570
CJJ81176_RS03620	SL1344_RS20675	30.357	21.0	263.0	267.0	56.0	31.2	0.06	SL1344_RS20675	CJJ81176_RS03620
CJJ81176_RS03625	SL1344_RS13825	34.118	95.0	176.0	196.0	170.0	87.8	4.9899999999999996e-23	SL1344_RS13825	CJJ81176_RS03625
CJJ81176_RS03630	SL1344_RS00060	57.098	100.0	623.0	638.0	634.0	704.0	0.0	SL1344_RS00060	CJJ81176_RS03630
CJJ81176_RS03640	SL1344_RS23215	26.316	66.0	422.0	469.0	292.0	75.5	1.59e-05	SL1344_RS23215	CJJ81176_RS03640
CJJ81176_RS03655	SL1344_RS23225	25.0	23.0	971.0	1169.0	236.0	40.0	0.001	SL1344_RS23225	CJJ81176_RS03655
CJJ81176_RS03660	SL1344_RS22495	24.064	50.0	343.0	354.0	187.0	37.7	0.000788	SL1344_RS22495	CJJ81176_RS03660
CJJ81176_RS03670	SL1344_RS11960	26.11	95.0	389.0	404.0	383.0	139.0	3.95e-38	SL1344_RS11960	CJJ81176_RS03670
CJJ81176_RS03675	SL1344_RS19060	41.975	76.0	212.0	273.0	162.0	135.0	4.06e-40	SL1344_RS19060	CJJ81176_RS03675
CJJ81176_RS03680	SL1344_RS15970	35.229	98.0	611.0	658.0	633.0	350.0	2.74e-113	SL1344_RS15970	CJJ81176_RS03680
CJJ81176_RS03685	SL1344_RS12930	38.329	98.0	408.0	424.0	407.0	288.0	4.12e-95	SL1344_RS12930	CJJ81176_RS03685
CJJ81176_RS03690	SL1344_RS05920	30.061	77.0	192.0	213.0	163.0	72.8	7.23e-17	SL1344_RS05920	CJJ81176_RS03690
CJJ81176_RS03695	SL1344_RS19190	47.712	97.0	158.0	159.0	153.0	165.0	4.1299999999999994e-54	SL1344_RS19190	CJJ81176_RS03695
CJJ81176_RS03700	SL1344_RS15115	35.979	100.0	187.0	197.0	189.0	128.0	1.77e-38	SL1344_RS15115	CJJ81176_RS03700
CJJ81176_RS03720	SL1344_RS01240	42.085	99.0	257.0	271.0	259.0	202.0	9.410000000000001e-66	SL1344_RS01240	CJJ81176_RS03720
CJJ81176_RS03725	SL1344_RS01245	45.143	58.0	303.0	217.0	175.0	139.0	3.6699999999999997e-41	SL1344_RS01245	CJJ81176_RS03725
CJJ81176_RS03730	SL1344_RS01250	40.181	91.0	336.0	343.0	331.0	233.0	1.61e-75	SL1344_RS01250	CJJ81176_RS03730
CJJ81176_RS03735	SL1344_RS22955	37.778	98.0	870.0	951.0	945.0	635.0	0.0	SL1344_RS22955	CJJ81176_RS03735
CJJ81176_RS03755	SL1344_RS08395	42.949	88.0	175.0	168.0	156.0	117.0	5.6e-35	SL1344_RS08395	CJJ81176_RS03755
CJJ81176_RS03760	SL1344_RS11605	50.864	99.0	923.0	828.0	926.0	863.0	0.0	SL1344_RS11605	CJJ81176_RS03760
CJJ81176_RS03765	SL1344_RS11600	46.725	90.0	246.0	231.0	229.0	205.0	1.6999999999999997e-67	SL1344_RS11600	CJJ81176_RS03765
CJJ81176_RS03770	SL1344_RS11595	34.483	98.0	260.0	289.0	261.0	167.0	1.25e-51	SL1344_RS11595	CJJ81176_RS03770
CJJ81176_RS03775	SL1344_RS11590	30.921	87.0	174.0	149.0	152.0	76.6	3.15e-19	SL1344_RS11590	CJJ81176_RS03775
CJJ81176_RS03795	SL1344_RS11000	28.788	80.0	82.0	299.0	66.0	27.3	0.12	SL1344_RS11000	CJJ81176_RS03795
CJJ81176_RS03800	SL1344_RS22695	61.111	11.0	163.0	269.0	18.0	26.6	0.92	SL1344_RS22695	CJJ81176_RS03800
CJJ81176_RS03805	SL1344_RS16565	34.434	54.0	372.0	413.0	212.0	106.0	2.34e-26	SL1344_RS16565	CJJ81176_RS03805
CJJ81176_RS03810	SL1344_RS08770	52.015	99.0	274.0	280.0	273.0	299.0	2.8200000000000003e-103	SL1344_RS08770	CJJ81176_RS03810
CJJ81176_RS03825	SL1344_RS21420	32.759	64.0	339.0	465.0	232.0	87.4	6.48e-20	SL1344_RS21420	CJJ81176_RS03825
CJJ81176_RS03830	SL1344_RS07345	34.146	10.0	424.0	314.0	41.0	31.6	0.099	SL1344_RS07345	CJJ81176_RS03830
CJJ81176_RS03835	SL1344_RS00630	22.143	56.0	475.0	452.0	280.0	57.0	1.38e-09	SL1344_RS00630	CJJ81176_RS03835
CJJ81176_RS03840	SL1344_RS18105	26.829	34.0	239.0	256.0	82.0	32.0	0.032	SL1344_RS18105	CJJ81176_RS03840
CJJ81176_RS03850	SL1344_RS01945	24.545	87.0	346.0	364.0	330.0	107.0	2.3700000000000003e-27	SL1344_RS01945	CJJ81176_RS03850
CJJ81176_RS03855	SL1344_RS09480	29.208	98.0	183.0	203.0	202.0	98.2	8.07e-27	SL1344_RS09480	CJJ81176_RS03855
CJJ81176_RS03865	SL1344_RS05765	32.043	93.0	483.0	511.0	465.0	190.0	2.19e-55	SL1344_RS05765	CJJ81176_RS03865
CJJ81176_RS03870	SL1344_RS02725	35.745	99.0	462.0	461.0	470.0	295.0	2.07e-96	SL1344_RS02725	CJJ81176_RS03870
CJJ81176_RS03875	SL1344_RS04785	30.087	98.0	580.0	582.0	575.0	305.0	3.26e-97	SL1344_RS04785	CJJ81176_RS03875
CJJ81176_RS03880	SL1344_RS05195	39.823	93.0	352.0	336.0	339.0	228.0	1.51e-73	SL1344_RS05195	CJJ81176_RS03880
CJJ81176_RS03885	SL1344_RS18615	24.123	52.0	416.0	495.0	228.0	48.5	5.34e-07	SL1344_RS18615	CJJ81176_RS03885
CJJ81176_RS03890	SL1344_RS12775	40.364	91.0	298.0	292.0	275.0	213.0	7.55e-69	SL1344_RS12775	CJJ81176_RS03890
CJJ81176_RS03905	SL1344_RS04850	29.798	92.0	198.0	215.0	198.0	83.6	7.030000000000001e-21	SL1344_RS04850	CJJ81176_RS03905
CJJ81176_RS03910	SL1344_RS06510	27.165	95.0	246.0	275.0	254.0	84.7	1.97e-20	SL1344_RS06510	CJJ81176_RS03910
CJJ81176_RS03915	SL1344_RS04790	23.585	90.0	308.0	325.0	318.0	61.6	9.4e-12	SL1344_RS04790	CJJ81176_RS03915
CJJ81176_RS03920	SL1344_RS00020	28.378	92.0	470.0	428.0	444.0	152.0	2.7899999999999998e-42	SL1344_RS00020	CJJ81176_RS03920
CJJ81176_RS03925	SL1344_RS04805	38.843	97.0	239.0	248.0	242.0	171.0	4.82e-54	SL1344_RS04805	CJJ81176_RS03925
CJJ81176_RS03930	SL1344_RS13915	26.23	11.0	444.0	390.0	61.0	28.9	0.76	SL1344_RS13915	CJJ81176_RS03930
CJJ81176_RS03935	SL1344_RS09775	31.963	86.0	256.0	266.0	219.0	116.0	2.32e-32	SL1344_RS09775	CJJ81176_RS03935
CJJ81176_RS03940	SL1344_RS09900	48.387	100.0	244.0	245.0	248.0	228.0	1.91e-76	SL1344_RS09900	CJJ81176_RS03940
CJJ81176_RS03945	SL1344_RS19885	37.838	96.0	429.0	456.0	444.0	253.0	1.4400000000000001e-80	SL1344_RS19885	CJJ81176_RS03945
CJJ81176_RS03950	SL1344_RS19215	29.156	97.0	384.0	406.0	391.0	133.0	5.17e-36	SL1344_RS19215	CJJ81176_RS03950
CJJ81176_RS03960	SL1344_RS01120	37.168	98.0	222.0	252.0	226.0	182.0	2.7800000000000002e-58	SL1344_RS01120	CJJ81176_RS03960
CJJ81176_RS03970	SL1344_RS22975	20.603	52.0	341.0	366.0	199.0	43.1	1.81e-05	SL1344_RS22975	CJJ81176_RS03970
CJJ81176_RS03975	SL1344_RS12150	26.8	99.0	241.0	270.0	250.0	81.3	3.36e-19	SL1344_RS12150	CJJ81176_RS03975
CJJ81176_RS03980	SL1344_RS16765	43.322	76.0	403.0	329.0	307.0	226.0	5.92e-72	SL1344_RS16765	CJJ81176_RS03980
CJJ81176_RS03985	SL1344_RS05295	30.769	93.0	137.0	137.0	130.0	81.6	1.0900000000000001e-21	SL1344_RS05295	CJJ81176_RS03985
CJJ81176_RS03995	SL1344_RS21205	37.322	96.0	357.0	366.0	351.0	243.0	1.1e-78	SL1344_RS21205	CJJ81176_RS03995
CJJ81176_RS04000	SL1344_RS07750	29.661	20.0	577.0	483.0	118.0	34.3	0.023	SL1344_RS07750	CJJ81176_RS04000
CJJ81176_RS04005	SL1344_RS07510	49.187	98.0	249.0	248.0	246.0	257.0	1.8e-87	SL1344_RS07510	CJJ81176_RS04005
CJJ81176_RS04015	SL1344_RS00805	60.186	99.0	848.0	865.0	859.0	1017.0	0.0	SL1344_RS00805	CJJ81176_RS04015
CJJ81176_RS04020	SL1344_RS08280	46.341	54.0	150.0	171.0	82.0	82.4	1.5800000000000001e-21	SL1344_RS08280	CJJ81176_RS04020
CJJ81176_RS04030	SL1344_RS11075	26.608	99.0	628.0	677.0	684.0	226.0	6.17e-66	SL1344_RS11075	CJJ81176_RS04030
CJJ81176_RS04040	SL1344_RS22660	31.915	91.0	280.0	332.0	282.0	123.0	4.16e-34	SL1344_RS22660	CJJ81176_RS04040
CJJ81176_RS04045	SL1344_RS20520	29.193	92.0	163.0	171.0	161.0	53.9	1.6e-10	SL1344_RS20520	CJJ81176_RS04045
CJJ81176_RS04055	SL1344_RS23505	29.775	32.0	541.0	645.0	178.0	69.7	2.15e-13	SL1344_RS23505	CJJ81176_RS04055
CJJ81176_RS04060	SL1344_RS16040	31.343	85.0	93.0	188.0	69.0	39.7	9.18e-05	SL1344_RS16040	CJJ81176_RS04060
CJJ81176_RS04070	SL1344_RS02025	29.293	23.0	374.0	400.0	99.0	37.0	0.002	SL1344_RS02025	CJJ81176_RS04070
CJJ81176_RS04075	SL1344_RS22325	32.721	97.0	266.0	322.0	272.0	121.0	1.83e-33	SL1344_RS22325	CJJ81176_RS04075
CJJ81176_RS04090	SL1344_RS04705	27.324	87.0	395.0	382.0	355.0	95.1	1.75e-22	SL1344_RS04705	CJJ81176_RS04090
CJJ81176_RS04095	SL1344_RS18295	31.25	19.0	167.0	323.0	32.0	27.3	0.52	SL1344_RS18295	CJJ81176_RS04095
CJJ81176_RS04100	SL1344_RS11755	38.298	59.0	109.0	429.0	61.0	32.0	3.2	SL1344_RS11755	CJJ81176_RS04100
CJJ81176_RS04105	SL1344_RS01025	49.531	99.0	424.0	426.0	426.0	426.0	2.02e-148	SL1344_RS01025	CJJ81176_RS04105
CJJ81176_RS04115	SL1344_RS02750	54.182	97.0	282.0	288.0	275.0	289.0	6.36e-99	SL1344_RS02750	CJJ81176_RS04115
CJJ81176_RS04120	SL1344_RS13230	35.926	86.0	282.0	324.0	270.0	125.0	7.42e-35	SL1344_RS13230	CJJ81176_RS04120
CJJ81176_RS04125	SL1344_RS04280	30.321	86.0	386.0	411.0	343.0	170.0	5.43e-50	SL1344_RS04280	CJJ81176_RS04125
CJJ81176_RS04130	SL1344_RS17085	48.571	99.0	418.0	419.0	420.0	381.0	4.28e-131	SL1344_RS17085	CJJ81176_RS04130
CJJ81176_RS04135	SL1344_RS21335	36.364	23.0	142.0	114.0	33.0	25.4	0.98	SL1344_RS21335	CJJ81176_RS04135
CJJ81176_RS04140	SL1344_RS19385	32.753	97.0	290.0	300.0	287.0	130.0	4.85e-37	SL1344_RS19385	CJJ81176_RS04140
CJJ81176_RS04145	SL1344_RS17905	37.634	98.0	188.0	187.0	186.0	157.0	4.81e-50	SL1344_RS17905	CJJ81176_RS04145
CJJ81176_RS04150	SL1344_RS09110	35.887	41.0	594.0	454.0	248.0	171.0	3.5599999999999997e-48	SL1344_RS09110	CJJ81176_RS04150
CJJ81176_RS04155	SL1344_RS15745	29.934	81.0	354.0	298.0	304.0	103.0	3.23e-26	SL1344_RS15745	CJJ81176_RS04155
CJJ81176_RS04160	SL1344_RS16510	40.724	99.0	220.0	223.0	221.0	162.0	6.37e-51	SL1344_RS16510	CJJ81176_RS04160
CJJ81176_RS04165	SL1344_RS16515	45.794	79.0	269.0	225.0	214.0	193.0	1.69e-62	SL1344_RS16515	CJJ81176_RS04165
CJJ81176_RS04170	SL1344_RS20460	60.033	99.0	620.0	607.0	613.0	762.0	0.0	SL1344_RS20460	CJJ81176_RS04170
CJJ81176_RS04210	SL1344_RS12680	26.582	22.0	348.0	111.0	79.0	26.2	2.0	SL1344_RS12680	CJJ81176_RS04210
CJJ81176_RS04215	SL1344_RS09570	39.024	95.0	724.0	692.0	697.0	459.0	1.35e-153	SL1344_RS09570	CJJ81176_RS04215
CJJ81176_RS04220	SL1344_RS13040	20.149	97.0	136.0	164.0	134.0	44.7	2.48e-07	SL1344_RS13040	CJJ81176_RS04220
CJJ81176_RS04225	SL1344_RS16955	53.409	98.0	90.0	89.0	88.0	93.2	1.64e-27	SL1344_RS16955	CJJ81176_RS04225
CJJ81176_RS04230	SL1344_RS04665	45.545	51.0	946.0	1361.0	505.0	432.0	9.13e-134	SL1344_RS04665	CJJ81176_RS04230
CJJ81176_RS04235	SL1344_RS05835	36.842	26.0	750.0	317.0	160.0	48.1	6.7	SL1344_RS05835	CJJ81176_RS04235
CJJ81176_RS04250	SL1344_RS05215	35.165	98.0	643.0	635.0	637.0	358.0	2.88e-116	SL1344_RS05215	CJJ81176_RS04250
CJJ81176_RS04255	SL1344_RS02040	28.571	46.0	429.0	431.0	217.0	85.9	4.07e-19	SL1344_RS02040	CJJ81176_RS04255
