query_x	subject_x	identity	coverage	qlength	slength	alength	bitscore	E-value	query_y	subject_y
CJJ81176_RS02340	Cj0476	100.0	100.0	159.0	159.0	159.0	315.0	6.57e-114	Cj0476	CJJ81176_RS02340
CJJ81176_RS02345	Cj0477	98.4	100.0	125.0	125.0	125.0	228.0	1.65e-80	Cj0477	CJJ81176_RS02345
CJJ81176_RS02350	Cj0478	99.492	100.0	1378.0	1378.0	1378.0	2802.0	0.0	Cj0478	CJJ81176_RS02350
CJJ81176_RS02355	Cj0479	99.604	100.0	1517.0	1517.0	1517.0	3087.0	0.0	Cj0479	CJJ81176_RS02355
CJJ81176_RS02360	Cj0491	100.0	100.0	128.0	128.0	128.0	256.0	1.4299999999999998e-91	Cj0491	CJJ81176_RS02360
CJJ81176_RS02365	Cj0492	100.0	100.0	156.0	156.0	156.0	318.0	4.43e-115	Cj0492	CJJ81176_RS02365
CJJ81176_RS02370	Cj0493	99.855	100.0	691.0	691.0	691.0	1419.0	0.0	Cj0493	CJJ81176_RS02370
CJJ81176_RS02380	Cj0494	91.837	100.0	49.0	49.0	49.0	89.4	1.3600000000000002e-27	Cj0494	CJJ81176_RS02380
CJJ81176_RS02385	Cj0495	96.996	100.0	233.0	233.0	233.0	459.0	1.47e-168	Cj0495	CJJ81176_RS02385
CJJ81176_RS02390	Cj0496	97.581	100.0	124.0	124.0	124.0	244.0	7.41e-87	Cj0496	CJJ81176_RS02390
CJJ81176_RS02395	Cj0497	98.118	100.0	425.0	425.0	425.0	826.0	0.0	Cj0497	CJJ81176_RS02395
CJJ81176_RS02400	Cj0498	99.225	100.0	258.0	258.0	258.0	507.0	0.0	Cj0498	CJJ81176_RS02400
CJJ81176_RS02405	Cj0499	96.273	100.0	161.0	161.0	161.0	333.0	5.91e-121	Cj0499	CJJ81176_RS02405
CJJ81176_RS02410	Cj0500	96.049	99.0	334.0	332.0	329.0	652.0	0.0	Cj0500	CJJ81176_RS02410
CJJ81176_RS02445	Cj0503c	97.973	96.0	309.0	303.0	296.0	592.0	0.0	Cj0503c	CJJ81176_RS02445
CJJ81176_RS02450	Cj0504c	98.264	100.0	288.0	288.0	288.0	571.0	0.0	Cj0504c	CJJ81176_RS02450
CJJ81176_RS02455	Cj0505c	97.759	100.0	357.0	357.0	357.0	714.0	0.0	Cj0505c	CJJ81176_RS02455
CJJ81176_RS02460	Cj0506	98.694	100.0	842.0	842.0	842.0	1714.0	0.0	Cj0506	CJJ81176_RS02460
CJJ81176_RS02465	Cj0507	100.0	100.0	183.0	183.0	183.0	370.0	1.4699999999999998e-134	Cj0507	CJJ81176_RS02465
CJJ81176_RS02470	Cj0508	99.689	100.0	643.0	643.0	643.0	1317.0	0.0	Cj0508	CJJ81176_RS02470
CJJ81176_RS02475	Cj0509c	99.533	100.0	857.0	857.0	857.0	1697.0	0.0	Cj0509c	CJJ81176_RS02475
CJJ81176_RS02480	Cj0510c	98.958	100.0	96.0	96.0	96.0	191.0	6.729999999999999e-67	Cj0510c	CJJ81176_RS02480
CJJ81176_RS02485	Cj0511	98.649	100.0	444.0	444.0	444.0	877.0	0.0	Cj0511	CJJ81176_RS02485
CJJ81176_RS02490	Cj0512	99.576	100.0	236.0	236.0	236.0	471.0	3.9600000000000005e-173	Cj0512	CJJ81176_RS02490
CJJ81176_RS02495	Cj0513	98.765	100.0	81.0	81.0	81.0	153.0	4.2e-52	Cj0513	CJJ81176_RS02495
CJJ81176_RS02500	Cj0514	97.209	100.0	215.0	223.0	215.0	431.0	1.32e-157	Cj0514	CJJ81176_RS02500
CJJ81176_RS02505	Cj0515	98.995	100.0	398.0	398.0	398.0	792.0	0.0	Cj0515	CJJ81176_RS02505
CJJ81176_RS02510	Cj0516	100.0	100.0	230.0	230.0	230.0	465.0	6.93e-171	Cj0516	CJJ81176_RS02510
CJJ81176_RS02515	Cj0517	100.0	100.0	122.0	122.0	122.0	228.0	1.8e-80	Cj0517	CJJ81176_RS02515
CJJ81176_RS02520	Cj0518	99.671	100.0	608.0	608.0	608.0	1213.0	0.0	Cj0518	CJJ81176_RS02520
CJJ81176_RS02525	Cj0519	97.115	99.0	105.0	105.0	104.0	210.0	4.44e-74	Cj0519	CJJ81176_RS02525
CJJ81176_RS02530	Cj0520	95.833	100.0	144.0	144.0	144.0	240.0	1.39e-84	Cj0520	CJJ81176_RS02530
CJJ81176_RS02540	Cj0525c	99.668	100.0	602.0	602.0	602.0	1219.0	0.0	Cj0525c	CJJ81176_RS02540
CJJ81176_RS02545	Cj0526c	98.98	100.0	98.0	98.0	98.0	194.0	1.01e-67	Cj0526c	CJJ81176_RS02545
CJJ81176_RS02550	Cj0527c	98.78	100.0	164.0	164.0	164.0	331.0	5.78e-120	Cj0527c	CJJ81176_RS02550
CJJ81176_RS02555	Cj0528c	99.301	100.0	143.0	143.0	143.0	290.0	2.3099999999999998e-104	Cj0528c	CJJ81176_RS02555
CJJ81176_RS02560	Cj0529c	99.099	100.0	333.0	333.0	333.0	674.0	0.0	Cj0529c	CJJ81176_RS02560
CJJ81176_RS02565	Cj0530	98.364	100.0	856.0	856.0	856.0	1646.0	0.0	Cj0530	CJJ81176_RS02565
CJJ81176_RS02570	Cj0531	99.183	100.0	734.0	734.0	734.0	1491.0	0.0	Cj0531	CJJ81176_RS02570
CJJ81176_RS02575	Cj0532	99.0	100.0	300.0	300.0	300.0	598.0	0.0	Cj0532	CJJ81176_RS02575
CJJ81176_RS02580	Cj0533	98.45	100.0	387.0	387.0	387.0	766.0	0.0	Cj0533	CJJ81176_RS02580
CJJ81176_RS02585	Cj0534	99.654	100.0	289.0	289.0	289.0	572.0	0.0	Cj0534	CJJ81176_RS02585
CJJ81176_RS02590	Cj0535	99.029	100.0	103.0	103.0	103.0	212.0	1.25e-74	Cj0535	CJJ81176_RS02590
CJJ81176_RS02595	Cj0536	97.059	100.0	374.0	374.0	374.0	749.0	0.0	Cj0536	CJJ81176_RS02595
CJJ81176_RS02600	Cj0537	98.932	100.0	281.0	281.0	281.0	585.0	0.0	Cj0537	CJJ81176_RS02600
CJJ81176_RS02605	Cj0538	99.459	100.0	185.0	185.0	185.0	375.0	8.01e-137	Cj0538	CJJ81176_RS02605
CJJ81176_RS02610	Cj0539	100.0	100.0	87.0	87.0	87.0	171.0	8.11e-59	Cj0539	CJJ81176_RS02610
CJJ81176_RS02615	Cj0540	100.0	100.0	178.0	178.0	178.0	366.0	2.92e-133	Cj0540	CJJ81176_RS02615
CJJ81176_RS02620	Cj0541	100.0	100.0	297.0	297.0	297.0	588.0	0.0	Cj0541	CJJ81176_RS02620
CJJ81176_RS02625	Cj0542	99.537	100.0	432.0	432.0	432.0	873.0	0.0	Cj0542	CJJ81176_RS02625
CJJ81176_RS02630	Cj0543	98.946	100.0	569.0	569.0	569.0	1148.0	0.0	Cj0543	CJJ81176_RS02630
CJJ81176_RS02635	Cj0544	98.45	100.0	129.0	129.0	129.0	246.0	1.58e-87	Cj0544	CJJ81176_RS02635
CJJ81176_RS02640	Cj0545	99.674	100.0	307.0	307.0	307.0	611.0	0.0	Cj0545	CJJ81176_RS02640
CJJ81176_RS02645	Cj0546	98.833	100.0	600.0	600.0	600.0	1209.0	0.0	Cj0546	CJJ81176_RS02645
CJJ81176_RS02650	Cj0547	100.0	100.0	121.0	121.0	121.0	244.0	4.31e-87	Cj0547	CJJ81176_RS02650
CJJ81176_RS02655	Cj0548	94.548	100.0	642.0	642.0	642.0	1209.0	0.0	Cj0548	CJJ81176_RS02655
CJJ81176_RS02660	Cj0549	99.219	100.0	128.0	128.0	128.0	257.0	1.08e-91	Cj0549	CJJ81176_RS02660
CJJ81176_RS02665	Cj0550	100.0	100.0	91.0	91.0	91.0	176.0	9.639999999999999e-61	Cj0550	CJJ81176_RS02665
CJJ81176_RS02670	Cj0551	100.0	100.0	189.0	189.0	189.0	388.0	1.05e-141	Cj0551	CJJ81176_RS02670
CJJ81176_RS02675	Cj0552	100.0	100.0	230.0	230.0	230.0	461.0	3.8e-169	Cj0552	CJJ81176_RS02675
CJJ81176_RS02680	Cj0553	99.369	100.0	317.0	317.0	317.0	623.0	0.0	Cj0553	CJJ81176_RS02680
CJJ81176_RS02685	Cj0554	99.701	100.0	334.0	334.0	334.0	678.0	0.0	Cj0554	CJJ81176_RS02685
CJJ81176_RS02690	Cj0555	99.302	100.0	430.0	430.0	430.0	826.0	0.0	Cj0555	CJJ81176_RS02690
CJJ81176_RS02695	Cj0556	99.623	100.0	265.0	265.0	265.0	535.0	0.0	Cj0556	CJJ81176_RS02695
CJJ81176_RS02700	Cj0557c	98.892	100.0	361.0	361.0	361.0	713.0	0.0	Cj0557c	CJJ81176_RS02700
CJJ81176_RS02705	Cj0558c	99.756	100.0	410.0	410.0	410.0	830.0	0.0	Cj0558c	CJJ81176_RS02705
CJJ81176_RS02710	Cj0559	99.678	100.0	311.0	311.0	311.0	621.0	0.0	Cj0559	CJJ81176_RS02710
CJJ81176_RS02715	Cj0560	99.548	100.0	442.0	442.0	442.0	853.0	0.0	Cj0560	CJJ81176_RS02715
CJJ81176_RS02720	Cj0561c	99.353	100.0	309.0	309.0	309.0	612.0	0.0	Cj0561c	CJJ81176_RS02720
CJJ81176_RS02725	Cj0562	99.782	100.0	458.0	458.0	458.0	937.0	0.0	Cj0562	CJJ81176_RS02725
CJJ81176_RS02730	Cj0563	97.5	100.0	200.0	200.0	200.0	401.0	1.7299999999999998e-146	Cj0563	CJJ81176_RS02730
CJJ81176_RS02735	Cj0564	95.588	100.0	68.0	68.0	68.0	123.0	1.49e-40	Cj0564	CJJ81176_RS02735
CJJ81176_RS02765	Cj0570	98.462	18.0	356.0	355.0	65.0	132.0	7.92e-37	Cj0570	CJJ81176_RS02765
CJJ81176_RS02770	Cj0571	82.609	8.0	290.0	290.0	23.0	38.1	0.000172	Cj0571	CJJ81176_RS02770
CJJ81176_RS02785	Cj0572	99.41	100.0	339.0	339.0	339.0	690.0	0.0	Cj0572	CJJ81176_RS02785
CJJ81176_RS02790	Cj0573	98.639	100.0	147.0	147.0	147.0	278.0	1.78e-99	Cj0573	CJJ81176_RS02790
CJJ81176_RS02795	Cj0574	98.94	100.0	566.0	566.0	566.0	1163.0	0.0	Cj0574	CJJ81176_RS02795
CJJ81176_RS02800	Cj0575	100.0	100.0	154.0	154.0	154.0	308.0	2.95e-111	Cj0575	CJJ81176_RS02800
CJJ81176_RS02805	Cj0576	99.688	100.0	321.0	321.0	321.0	653.0	0.0	Cj0576	CJJ81176_RS02805
CJJ81176_RS02810	Cj0577c	96.491	100.0	342.0	342.0	342.0	684.0	0.0	Cj0577c	CJJ81176_RS02810
CJJ81176_RS02815	Cj0578c	99.592	100.0	245.0	245.0	245.0	482.0	5.61e-177	Cj0578c	CJJ81176_RS02815
CJJ81176_RS02820	Cj0579c	97.037	100.0	135.0	138.0	135.0	251.0	3.16e-89	Cj0579c	CJJ81176_RS02820
CJJ81176_RS02825	Cj0580c	98.31	100.0	355.0	355.0	355.0	708.0	0.0	Cj0580c	CJJ81176_RS02825
CJJ81176_RS02830	Cj0581	98.718	100.0	156.0	156.0	156.0	318.0	3.59e-115	Cj0581	CJJ81176_RS02830
CJJ81176_RS02835	Cj0582	99.25	100.0	400.0	400.0	400.0	800.0	0.0	Cj0582	CJJ81176_RS02835
CJJ81176_RS02840	Cj0583	98.876	100.0	178.0	178.0	178.0	354.0	1.3799999999999998e-128	Cj0583	CJJ81176_RS02840
CJJ81176_RS02845	Cj0584	99.497	100.0	199.0	199.0	199.0	385.0	4.43e-140	Cj0584	CJJ81176_RS02845
CJJ81176_RS02850	Cj0585	99.474	100.0	380.0	380.0	380.0	768.0	0.0	Cj0585	CJJ81176_RS02850
CJJ81176_RS02855	Cj0586	98.3	100.0	647.0	647.0	647.0	1291.0	0.0	Cj0586	CJJ81176_RS02855
CJJ81176_RS02860	Cj0587	96.407	100.0	334.0	334.0	334.0	615.0	0.0	Cj0587	CJJ81176_RS02860
CJJ81176_RS02865	Cj0588	95.652	100.0	253.0	253.0	253.0	478.0	3.1499999999999997e-175	Cj0588	CJJ81176_RS02865
CJJ81176_RS02870	Cj0589	96.831	100.0	284.0	284.0	284.0	546.0	0.0	Cj0589	CJJ81176_RS02870
CJJ81176_RS02875	Cj0590	98.729	100.0	236.0	236.0	236.0	468.0	1.0299999999999999e-171	Cj0590	CJJ81176_RS02875
CJJ81176_RS02880	Cj0591c	98.63	100.0	73.0	73.0	73.0	155.0	3.55e-53	Cj0591c	CJJ81176_RS02880
CJJ81176_RS02885	Cj0592c	95.833	99.0	146.0	144.0	144.0	271.0	4.7e-97	Cj0592c	CJJ81176_RS02885
CJJ81176_RS02890	Cj0593c	100.0	100.0	210.0	210.0	210.0	415.0	1.57e-151	Cj0593c	CJJ81176_RS02890
CJJ81176_RS02895	Cj0594c	95.833	100.0	216.0	216.0	216.0	424.0	6.7e-155	Cj0594c	CJJ81176_RS02895
CJJ81176_RS02900	Cj0595c	98.558	100.0	208.0	208.0	208.0	421.0	4.99e-154	Cj0595c	CJJ81176_RS02900
CJJ81176_RS02905	Cj0596	98.901	100.0	273.0	273.0	273.0	540.0	0.0	Cj0596	CJJ81176_RS02905
CJJ81176_RS02910	Cj0597	99.718	100.0	354.0	354.0	354.0	724.0	0.0	Cj0597	CJJ81176_RS02910
CJJ81176_RS02915	Cj0598	99.167	100.0	480.0	480.0	480.0	965.0	0.0	Cj0598	CJJ81176_RS02915
CJJ81176_RS02920	Cj0599	99.369	100.0	317.0	317.0	317.0	616.0	0.0	Cj0599	CJJ81176_RS02920
CJJ81176_RS02925	Cj0600	99.313	100.0	291.0	291.0	291.0	588.0	0.0	Cj0600	CJJ81176_RS02925
CJJ81176_RS02930	Cj0601c	100.0	100.0	447.0	447.0	447.0	884.0	0.0	Cj0601c	CJJ81176_RS02930
CJJ81176_RS02935	Cj0602c	96.396	100.0	222.0	222.0	222.0	441.0	2.24e-161	Cj0602c	CJJ81176_RS02935
CJJ81176_RS02940	Cj0603c	99.118	100.0	567.0	567.0	567.0	1111.0	0.0	Cj0603c	CJJ81176_RS02940
CJJ81176_RS02945	Cj0604	93.785	60.0	294.0	293.0	177.0	341.0	1.13e-119	Cj0604	CJJ81176_RS02945
CJJ81176_RS02950	Cj0605	98.232	100.0	396.0	396.0	396.0	808.0	0.0	Cj0605	CJJ81176_RS02950
CJJ81176_RS02955	Cj0606	98.462	100.0	390.0	390.0	390.0	765.0	0.0	Cj0606	CJJ81176_RS02955
CJJ81176_RS02960	Cj0607	98.908	100.0	641.0	641.0	641.0	1271.0	0.0	Cj0607	CJJ81176_RS02960
CJJ81176_RS02965	Cj0608	96.93	100.0	456.0	456.0	456.0	866.0	0.0	Cj0608	CJJ81176_RS02965
CJJ81176_RS02970	Cj0609c	99.49	100.0	392.0	392.0	392.0	781.0	0.0	Cj0609c	CJJ81176_RS02970
CJJ81176_RS02975	Cj0610c	100.0	100.0	336.0	336.0	336.0	677.0	0.0	Cj0610c	CJJ81176_RS02975
CJJ81176_RS02980	Cj0611c	100.0	100.0	458.0	458.0	458.0	907.0	0.0	Cj0611c	CJJ81176_RS02980
CJJ81176_RS02985	Cj0612c	100.0	100.0	167.0	167.0	167.0	342.0	2.86e-124	Cj0612c	CJJ81176_RS02985
CJJ81176_RS02990	Cj0613	100.0	100.0	331.0	331.0	331.0	668.0	0.0	Cj0613	CJJ81176_RS02990
CJJ81176_RS02995	Cj0614	100.0	100.0	304.0	304.0	304.0	598.0	0.0	Cj0614	CJJ81176_RS02995
CJJ81176_RS03000	Cj0615	98.619	100.0	362.0	362.0	362.0	721.0	0.0	Cj0615	CJJ81176_RS03000
CJJ81176_RS03005	Cj0616	99.593	100.0	246.0	246.0	246.0	501.0	0.0	Cj0616	CJJ81176_RS03005
CJJ81176_RS03015	Cj0619	99.543	100.0	438.0	438.0	438.0	873.0	0.0	Cj0619	CJJ81176_RS03015
CJJ81176_RS03020	Cj0620	97.674	100.0	215.0	215.0	215.0	426.0	4.98e-156	Cj0620	CJJ81176_RS03020
CJJ81176_RS03025	Cj0621	98.419	100.0	506.0	506.0	506.0	994.0	0.0	Cj0621	CJJ81176_RS03025
CJJ81176_RS03030	Cj0622	97.527	100.0	728.0	729.0	728.0	1440.0	0.0	Cj0622	CJJ81176_RS03030
CJJ81176_RS03035	Cj0623	97.976	100.0	247.0	247.0	247.0	497.0	0.0	Cj0623	CJJ81176_RS03035
CJJ81176_RS03040	Cj0624	100.0	100.0	93.0	93.0	93.0	186.0	9.33e-65	Cj0624	CJJ81176_RS03040
CJJ81176_RS03045	Cj0625	99.448	99.0	363.0	363.0	362.0	739.0	0.0	Cj0625	CJJ81176_RS03045
CJJ81176_RS03050	Cj0626	99.383	100.0	324.0	324.0	324.0	629.0	0.0	Cj0626	CJJ81176_RS03050
CJJ81176_RS03055	Cj0627	97.368	100.0	114.0	114.0	114.0	223.0	1.26e-78	Cj0627	CJJ81176_RS03055
CJJ81176_RS03065	Cj0630c	96.562	99.0	322.0	321.0	320.0	604.0	0.0	Cj0630c	CJJ81176_RS03065
CJJ81176_RS03070	Cj0631c	97.981	100.0	644.0	644.0	644.0	1281.0	0.0	Cj0631c	CJJ81176_RS03070
CJJ81176_RS03075	Cj0632	97.941	100.0	340.0	340.0	340.0	689.0	0.0	Cj0632	CJJ81176_RS03075
CJJ81176_RS03080	Cj0633	97.778	100.0	360.0	360.0	360.0	699.0	0.0	Cj0633	CJJ81176_RS03080
CJJ81176_RS03085	Cj0634	98.828	99.0	257.0	257.0	256.0	512.0	0.0	Cj0634	CJJ81176_RS03085
CJJ81176_RS03090	Cj0635	98.425	100.0	127.0	127.0	127.0	251.0	1.5099999999999998e-89	Cj0635	CJJ81176_RS03090
CJJ81176_RS03095	Cj0636	99.642	100.0	279.0	279.0	279.0	558.0	0.0	Cj0636	CJJ81176_RS03095
CJJ81176_RS03100	Cj0637c	98.182	100.0	165.0	165.0	165.0	332.0	3.26e-120	Cj0637c	CJJ81176_RS03100
CJJ81176_RS03105	Cj0638c	98.256	100.0	172.0	172.0	172.0	338.0	1.2900000000000002e-122	Cj0638c	CJJ81176_RS03105
CJJ81176_RS03110	Cj0639c	98.958	100.0	192.0	192.0	192.0	385.0	1.75e-140	Cj0639c	CJJ81176_RS03110
CJJ81176_RS03115	Cj0640c	98.799	100.0	583.0	583.0	583.0	1188.0	0.0	Cj0640c	CJJ81176_RS03115
CJJ81176_RS03120	Cj0641	97.902	100.0	286.0	286.0	286.0	574.0	0.0	Cj0641	CJJ81176_RS03120
CJJ81176_RS03125	Cj0642	98.422	100.0	507.0	507.0	507.0	963.0	0.0	Cj0642	CJJ81176_RS03125
CJJ81176_RS03130	Cj0643	99.517	100.0	414.0	414.0	414.0	824.0	0.0	Cj0643	CJJ81176_RS03130
CJJ81176_RS03135	Cj0644	99.631	100.0	271.0	271.0	271.0	549.0	0.0	Cj0644	CJJ81176_RS03135
CJJ81176_RS03140	Cj0645	99.731	100.0	372.0	372.0	372.0	761.0	0.0	Cj0645	CJJ81176_RS03140
CJJ81176_RS03145	Cj0646	100.0	100.0	275.0	275.0	275.0	560.0	0.0	Cj0646	CJJ81176_RS03145
CJJ81176_RS03150	Cj0647	99.383	100.0	162.0	162.0	162.0	321.0	6.740000000000001e-116	Cj0647	CJJ81176_RS03150
CJJ81176_RS03155	Cj0648	100.0	100.0	171.0	171.0	171.0	339.0	6.59e-123	Cj0648	CJJ81176_RS03155
CJJ81176_RS03160	Cj0649	100.0	100.0	153.0	153.0	153.0	309.0	1.48e-111	Cj0649	CJJ81176_RS03160
CJJ81176_RS03165	Cj0650	98.485	100.0	198.0	198.0	198.0	387.0	4.1e-141	Cj0650	CJJ81176_RS03165
CJJ81176_RS03170	Cj0651	98.78	100.0	164.0	164.0	164.0	318.0	7.52e-115	Cj0651	CJJ81176_RS03170
CJJ81176_RS03175	Cj0652	99.002	100.0	601.0	601.0	601.0	1225.0	0.0	Cj0652	CJJ81176_RS03175
CJJ81176_RS03180	Cj0653c	98.826	100.0	596.0	596.0	596.0	1204.0	0.0	Cj0653c	CJJ81176_RS03180
CJJ81176_RS03200	Cj0659c	98.901	100.0	182.0	182.0	182.0	344.0	1.34e-124	Cj0659c	CJJ81176_RS03200
CJJ81176_RS03205	Cj0660c	98.37	100.0	368.0	368.0	368.0	704.0	0.0	Cj0660c	CJJ81176_RS03205
CJJ81176_RS03210	Cj0661c	98.625	100.0	291.0	291.0	291.0	580.0	0.0	Cj0661c	CJJ81176_RS03210
CJJ81176_RS03215	Cj0662c	99.772	100.0	439.0	439.0	439.0	870.0	0.0	Cj0662c	CJJ81176_RS03215
CJJ81176_RS03220	Cj0663c	98.889	100.0	180.0	180.0	180.0	360.0	4.0699999999999997e-131	Cj0663c	CJJ81176_RS03220
CJJ81176_RS03225	Cj0664c	97.279	100.0	147.0	147.0	147.0	281.0	1.28e-100	Cj0664c	CJJ81176_RS03225
CJJ81176_RS03230	Cj0665c	99.754	100.0	406.0	406.0	406.0	835.0	0.0	Cj0665c	CJJ81176_RS03230
CJJ81176_RS03235	Cj0667	97.531	100.0	81.0	81.0	81.0	160.0	6.96e-55	Cj0667	CJJ81176_RS03235
CJJ81176_RS03240	Cj0668	98.519	100.0	135.0	135.0	135.0	273.0	8.49e-98	Cj0668	CJJ81176_RS03240
CJJ81176_RS03245	Cj0669	100.0	100.0	242.0	242.0	242.0	482.0	3.24e-177	Cj0669	CJJ81176_RS03245
CJJ81176_RS03250	Cj0670	99.279	100.0	416.0	416.0	416.0	838.0	0.0	Cj0670	CJJ81176_RS03250
CJJ81176_RS03255	Cj0671	99.367	100.0	474.0	474.0	474.0	943.0	0.0	Cj0671	CJJ81176_RS03255
CJJ81176_RS03270	Cj0677	98.091	100.0	681.0	681.0	681.0	1340.0	0.0	Cj0677	CJJ81176_RS03270
CJJ81176_RS03285	Cj0680c	99.543	100.0	657.0	657.0	657.0	1338.0	0.0	Cj0680c	CJJ81176_RS03285
CJJ81176_RS03290	Cj0681	100.0	100.0	76.0	76.0	76.0	148.0	3.9e-50	Cj0681	CJJ81176_RS03290
CJJ81176_RS03295	Cj0682	100.0	100.0	80.0	80.0	80.0	157.0	9.45e-54	Cj0682	CJJ81176_RS03295
CJJ81176_RS03300	Cj0683	99.31	100.0	145.0	145.0	145.0	290.0	1.8699999999999997e-104	Cj0683	CJJ81176_RS03300
CJJ81176_RS03305	Cj0684	98.379	100.0	617.0	617.0	617.0	1243.0	0.0	Cj0684	CJJ81176_RS03305
CJJ81176_RS03310	Cj0685c	99.302	93.0	464.0	450.0	430.0	870.0	0.0	Cj0685c	CJJ81176_RS03310
CJJ81176_RS03315	Cj0686	99.72	100.0	357.0	357.0	357.0	724.0	0.0	Cj0686	CJJ81176_RS03315
CJJ81176_RS03320	Cj0687c	99.569	100.0	232.0	232.0	232.0	470.0	1.2799999999999999e-172	Cj0687c	CJJ81176_RS03320
CJJ81176_RS03325	Cj0688	97.405	100.0	501.0	501.0	501.0	1005.0	0.0	Cj0688	CJJ81176_RS03325
CJJ81176_RS03330	Cj0689	97.475	100.0	396.0	396.0	396.0	796.0	0.0	Cj0689	CJJ81176_RS03330
CJJ81176_RS03335	Cj0690c	96.88	100.0	1250.0	1250.0	1250.0	2414.0	0.0	Cj0690c	CJJ81176_RS03335
CJJ81176_RS03340	Cj0691	100.0	100.0	163.0	163.0	163.0	329.0	3.1699999999999997e-119	Cj0691	CJJ81176_RS03340
CJJ81176_RS03345	Cj0692c	100.0	100.0	312.0	312.0	312.0	607.0	0.0	Cj0692c	CJJ81176_RS03345
CJJ81176_RS03350	Cj0693c	98.718	100.0	312.0	312.0	312.0	626.0	0.0	Cj0693c	CJJ81176_RS03350
CJJ81176_RS03355	Cj0694	98.589	100.0	496.0	496.0	496.0	982.0	0.0	Cj0694	CJJ81176_RS03355
CJJ81176_RS03360	Cj0695	99.567	100.0	462.0	462.0	462.0	942.0	0.0	Cj0695	CJJ81176_RS03360
CJJ81176_RS03365	Cj0696	100.0	100.0	370.0	370.0	370.0	737.0	0.0	Cj0696	CJJ81176_RS03365
CJJ81176_RS03370	Cj0697	98.519	100.0	270.0	270.0	270.0	540.0	0.0	Cj0697	CJJ81176_RS03370
CJJ81176_RS03375	Cj0698	100.0	100.0	263.0	263.0	263.0	532.0	0.0	Cj0698	CJJ81176_RS03375
CJJ81176_RS03380	Cj0699c	99.58	100.0	476.0	476.0	476.0	998.0	0.0	Cj0699c	CJJ81176_RS03380
CJJ81176_RS03385	Cj0700	99.567	100.0	231.0	231.0	231.0	464.0	1.35e-170	Cj0700	CJJ81176_RS03385
CJJ81176_RS03390	Cj0701	98.801	100.0	417.0	417.0	417.0	849.0	0.0	Cj0701	CJJ81176_RS03390
CJJ81176_RS03395	Cj0702	98.78	100.0	164.0	164.0	164.0	324.0	2.7900000000000003e-117	Cj0702	CJJ81176_RS03395
CJJ81176_RS03400	Cj0703	100.0	100.0	178.0	178.0	178.0	362.0	1.52e-131	Cj0703	CJJ81176_RS03400
CJJ81176_RS03405	Cj0704	100.0	100.0	287.0	287.0	287.0	600.0	0.0	Cj0704	CJJ81176_RS03405
CJJ81176_RS03410	Cj0705	97.51	100.0	241.0	241.0	241.0	477.0	3.9499999999999997e-175	Cj0705	CJJ81176_RS03410
CJJ81176_RS03415	Cj0706	97.059	100.0	238.0	238.0	238.0	456.0	6.320000000000001e-167	Cj0706	CJJ81176_RS03415
CJJ81176_RS03420	Cj0707	96.104	100.0	385.0	385.0	385.0	741.0	0.0	Cj0707	CJJ81176_RS03420
CJJ81176_RS03425	Cj0708	95.2	100.0	250.0	250.0	250.0	481.0	1.2399999999999999e-176	Cj0708	CJJ81176_RS03425
CJJ81176_RS03430	Cj0709	98.876	100.0	445.0	445.0	445.0	877.0	0.0	Cj0709	CJJ81176_RS03430
CJJ81176_RS03435	Cj0710	100.0	100.0	75.0	75.0	75.0	151.0	1.32e-51	Cj0710	CJJ81176_RS03435
CJJ81176_RS03440	Cj0711	100.0	100.0	80.0	80.0	80.0	162.0	7.950000000000001e-56	Cj0711	CJJ81176_RS03440
CJJ81176_RS03445	Cj0712	98.324	100.0	179.0	179.0	179.0	353.0	4.47e-128	Cj0712	CJJ81176_RS03445
CJJ81176_RS03450	Cj0713	100.0	100.0	234.0	234.0	234.0	475.0	1.47e-174	Cj0713	CJJ81176_RS03450
CJJ81176_RS03455	Cj0714	99.153	100.0	118.0	118.0	118.0	232.0	3.03e-82	Cj0714	CJJ81176_RS03455
CJJ81176_RS03460	Cj0715	100.0	100.0	137.0	137.0	137.0	281.0	3.73e-101	Cj0715	CJJ81176_RS03460
CJJ81176_RS03465	Cj0716	98.655	100.0	446.0	446.0	446.0	917.0	0.0	Cj0716	CJJ81176_RS03465
CJJ81176_RS03470	Cj0717	100.0	100.0	109.0	109.0	109.0	216.0	3.9e-76	Cj0717	CJJ81176_RS03470
CJJ81176_RS03475	Cj0718	99.583	100.0	1200.0	1200.0	1200.0	2454.0	0.0	Cj0718	CJJ81176_RS03475
CJJ81176_RS03480	Cj0719c	99.524	100.0	210.0	210.0	210.0	422.0	1.59e-154	Cj0719c	CJJ81176_RS03480
CJJ81176_RS03485	Cj0720c	98.795	100.0	249.0	249.0	249.0	477.0	5.45e-175	Cj0720c	CJJ81176_RS03485
CJJ81176_RS03490	Cj0721c	99.359	100.0	156.0	156.0	156.0	295.0	6.69e-106	Cj0721c	CJJ81176_RS03490
CJJ81176_RS03495	Cj0722c	97.786	100.0	271.0	271.0	271.0	532.0	0.0	Cj0722c	CJJ81176_RS03495
CJJ81176_RS03500	Cj0723c	99.241	100.0	395.0	395.0	395.0	782.0	0.0	Cj0723c	CJJ81176_RS03500
